Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Germany,643,14676,Delta,176.03,243767,2923.96
Germany,657,15792,Delta,189.42,259559,3113.38
Germany,671,21481,Delta,257.66,281040,3371.04
Germany,685,23366,Delta,280.27,304406,3651.31
Germany,699,25819,Delta,309.69,330225,3961.0
Germany,713,23889,Delta,286.54,354114,4247.54
Germany,727,25764,Omicron (BA.1),309.03,379878,4556.57
Germany,741,33538,Omicron (BA.1),402.28,413416,4958.85
Germany,755,38897,Omicron (BA.1),466.56,452313,5425.41
Germany,769,39616,Omicron (BA.1),475.18,491929,5900.59
Germany,783,41541,Omicron (BA.2),498.27,533470,6398.86
Germany,797,36289,Omicron (BA.2),435.28,569759,6834.14
Germany,811,28493,Omicron (BA.2),341.77,598252,7175.91
Germany,825,28002,Omicron (BA.2),335.88,626254,7511.79
Germany,839,23215,Omicron (BA.2),278.46,649469,7790.25
Germany,853,17839,Omicron (BA.2),213.97,667308,8004.22
Germany,867,14402,Omicron (BA.2),172.75,681710,8176.97
Germany,881,19795,Omicron (BA.5),237.44,701505,8414.41
Germany,895,26916,Omicron (BA.5),322.85,728421,8737.26
Germany,909,16013,Omicron (BA.5),192.07,744434,8929.33
Germany,923,13946,Omicron (BA.5),167.28,758380,9096.61
Germany,937,9733,Omicron (BA.5),116.74,768113,9213.35
Germany,951,9041,Omicron (BA.5),108.44,777154,9321.79
Germany,965,10656,Omicron (BA.5),127.82,787810,9449.61
Germany,979,10602,Omicron (BA.5),127.17,798412,9576.78
Germany,993,10308,Omicron (BA.5),123.64,808720,9700.42
Germany,1007,11545,Omicron (BA.5),138.48,820265,9838.9
Germany,1021,8208,Omicron (BA.5),98.45,828473,9937.35
Germany,1035,8517,Omicron (BA.5),102.16,836990,10039.51
Germany,1049,8643,Omicron (BA.5),103.67,845633,10143.18
Germany,1063,9832,Omicron (BA.5),117.93,855465,10261.11
Germany,1077,6576,Omicron (BA.5),78.88,862041,10339.99
Germany,1091,6824,Omicron (BQ.1),81.85,868865,10421.84
Germany,1105,5568,Omicron (BQ.1),66.79,874433,10488.63
Germany,1119,6344,Omicron (BQ.1),76.09,880777,10564.72
Germany,1133,6241,Omicron (XBB.1.5),74.86,887018,10639.58
Germany,1147,4751,Omicron (XBB.1.5),56.99,891769,10696.57
Germany,1161,3994,Omicron (XBB.1.5),47.91,895763,10744.48
Germany,1175,2379,Omicron (XBB.1.5),28.54,898142,10773.02
Germany,1189,1433,Omicron (XBB.1.5),17.19,899575,10790.21
Germany,1203,359,Omicron (XBB.1.5),4.31,899934,10794.52
Germany,1217,203,Omicron (XBB.1.5),2.43,900137,10796.95
Germany,1231,192,Omicron (XBB.1.5),2.3,900329,10799.25
Germany,1245,177,Omicron (XBB.1.9),2.12,900506,10801.37
Germany,1259,114,Omicron (XBB.1.9),1.37,900620,10802.74
Germany,1273,99,Omicron (EG.5.1),1.19,900719,10803.93
Germany,1287,162,Omicron (EG.5.1),1.94,900881,10805.87
Germany,1301,194,Omicron (EG.5.1),2.33,901075,10808.2
Germany,1315,219,Omicron (EG.5.1),2.63,901294,10810.83
Germany,1329,130,Omicron (EG.5.1),1.56,901424,10812.39
Germany,1343,18,,0.22,901442,10812.61
Ghana,125,17,,0.51,17,0.51
Ghana,139,7,,0.21,24,0.72
Ghana,153,3,,0.09,27,0.81
Ghana,167,1,,0.03,28,0.84
Ghana,181,10,,0.3,38,1.14
Ghana,195,43,Others,1.28,81,2.42
Ghana,209,5,,0.15,86,2.57
Ghana,223,23,,0.69,109,3.26
Ghana,237,16,,0.48,125,3.74
Ghana,265,2,,0.06,127,3.8
Ghana,293,17,,0.51,144,4.31
Ghana,307,16,,0.48,160,4.79
Ghana,321,31,Others,0.93,191,5.72
Ghana,335,18,,0.54,209,6.26
Ghana,349,19,,0.57,228,6.83
Ghana,363,173,Alpha,5.17,401,12.0
Ghana,377,66,Others,1.97,467,13.97
Ghana,391,113,Alpha,3.38,580,17.35
Ghana,405,102,Others,3.05,682,20.4
Ghana,419,94,Alpha,2.81,776,23.21
Ghana,433,63,Others,1.88,839,25.09
Ghana,447,76,Alpha,2.27,915,27.36
Ghana,461,79,Others,2.36,994,29.72
Ghana,475,54,Others,1.61,1048,31.33
Ghana,489,77,Others,2.3,1125,33.63
Ghana,503,82,Others,2.45,1207,36.08
Ghana,517,72,Delta,2.15,1279,38.23
Ghana,531,82,Delta,2.45,1361,40.68
Ghana,545,192,Delta,5.74,1553,46.42
Ghana,559,106,Delta,3.17,1659,49.59
Ghana,573,109,Delta,3.26,1768,52.85
Ghana,587,44,Delta,1.31,1812,54.16
Ghana,601,68,Delta,2.03,1880,56.19
Ghana,615,159,Delta,4.75,2039,60.94
Ghana,629,48,Delta,1.43,2087,62.37
Ghana,643,51,Delta,1.52,2138,63.89
Ghana,657,31,Delta,0.93,2169,64.82
Ghana,671,26,,0.78,2195,65.6
Ghana,685,66,Omicron (BA.1),1.97,2261,67.57
Ghana,699,289,Omicron (BA.1),8.63,2550,76.2
Ghana,713,215,Omicron (BA.1),6.42,2765,82.62
Ghana,727,97,Omicron (BA.1),2.9,2862,85.52
Ghana,741,14,,0.42,2876,85.94
Ghana,755,12,,0.36,2888,86.3
Ghana,769,10,,0.3,2898,86.6
Ghana,811,1,,0.03,2899,86.63
Ghana,853,1,,0.03,2900,86.66
Ghana,867,74,Omicron (BA.4),2.21,2974,88.87
Ghana,881,110,Omicron (BA.4),3.29,3084,92.16
Ghana,895,104,Omicron (BA.4),3.11,3188,95.27
Ghana,909,18,,0.54,3206,95.81
Ghana,923,7,,0.21,3213,96.02
Ghana,951,2,,0.06,3215,96.08
Ghana,965,17,,0.51,3232,96.59
Ghana,979,165,Omicron (BQ.1),4.93,3397,101.52
Ghana,993,204,Omicron (BQ.1),6.09,3601,107.61
Ghana,1007,32,Omicron (BQ.1),0.96,3633,108.57
Ghana,1021,1,,0.03,3634,108.6
Ghana,1035,1,,0.03,3635,108.63
Ghana,1091,2,,0.06,3637,108.69
Ghana,1119,1,,0.03,3638,108.72
Ghana,1133,5,,0.15,3643,108.87
Ghana,1147,11,,0.33,3654,109.2
Ghana,1161,7,,0.21,3661,109.41
Gibraltar,195,5,,153.01,5,153.01
Gibraltar,209,7,,214.22,12,367.23
Gibraltar,293,171,Others,5233.04,183,5600.27
Gibraltar,321,2,,61.21,185,5661.48
Gibraltar,335,50,Others,1530.13,235,7191.61
Gibraltar,349,103,Others,3152.06,338,10343.67
Gibraltar,363,32,Others,979.28,370,11322.95
Gibraltar,377,1,,30.6,371,11353.55
Gibraltar,391,144,Others,4406.77,515,15760.32
Gibraltar,419,147,Alpha,4498.58,662,20258.9
Gibraltar,433,1,,30.6,663,20289.5
Gibraltar,447,1,,30.6,664,20320.1
Gibraltar,503,1,,30.6,665,20350.7
Gibraltar,545,160,Delta,4896.41,825,25247.11
Gibraltar,559,294,Delta,8997.15,1119,34244.26
Gibraltar,573,180,Delta,5508.46,1299,39752.72
Gibraltar,587,94,Delta,2876.64,1393,42629.36
Gibraltar,601,33,Delta,1009.88,1426,43639.24
Gibraltar,629,1,,30.6,1427,43669.84
Gibraltar,643,12,,367.23,1439,44037.07
Gibraltar,657,182,Delta,5569.67,1621,49606.74
Gibraltar,671,337,Delta,10313.06,1958,59919.8
Gibraltar,685,275,Delta,8415.71,2233,68335.51
Gibraltar,699,345,Delta,10557.88,2578,78893.39
Greece,111,7,,0.67,7,0.67
Greece,125,6,,0.58,13,1.25
Greece,195,2,,0.19,15,1.44
Greece,209,14,,1.35,29,2.79
Greece,223,1,,0.1,30,2.89
Greece,237,18,,1.73,48,4.62
Greece,251,35,Others,3.37,83,7.99
Greece,265,37,Others,3.56,120,11.55
Greece,279,20,,1.93,140,13.48
Greece,293,189,Others,18.2,329,31.68
Greece,307,122,Others,11.75,451,43.43
Greece,321,67,Others,6.45,518,49.88
Greece,335,230,Others,22.15,748,72.03
Greece,349,141,Others,13.58,889,85.61
Greece,363,57,Others,5.49,946,91.1
Greece,377,160,Others,15.41,1106,106.51
Greece,391,107,Others,10.3,1213,116.81
Greece,405,521,Alpha,50.17,1734,166.98
Greece,419,1209,Alpha,116.42,2943,283.4
Greece,433,561,Alpha,54.02,3504,337.42
Greece,447,561,Alpha,54.02,4065,391.44
Greece,461,836,Alpha,80.5,4901,471.94
Greece,475,1100,Alpha,105.92,6001,577.86
Greece,489,958,Alpha,92.25,6959,670.11
Greece,503,169,Alpha,16.27,7128,686.38
Greece,517,185,Others,17.81,7313,704.19
Greece,531,22,,2.12,7335,706.31
Greece,545,272,Delta,26.19,7607,732.5
Greece,559,485,Delta,46.7,8092,779.2
Greece,573,252,Delta,24.27,8344,803.47
Greece,587,3,,0.29,8347,803.76
Greece,601,742,Delta,71.45,9089,875.21
Greece,615,440,Delta,42.37,9529,917.58
Greece,629,122,Delta,11.75,9651,929.33
Greece,643,8,,0.77,9659,930.1
Greece,657,332,Delta,31.97,9991,962.07
Greece,671,514,Delta,49.49,10505,1011.56
Greece,685,776,Delta,74.72,11281,1086.28
Greece,699,484,Delta,46.61,11765,1132.89
Greece,713,264,Omicron (BA.1),25.42,12029,1158.31
Greece,727,167,Omicron (BA.1),16.08,12196,1174.39
Greece,741,328,Omicron (BA.1),31.58,12524,1205.97
Greece,755,838,Omicron (BA.1),80.69,13362,1286.66
Greece,769,1469,Omicron (BA.1),141.45,14831,1428.11
Greece,783,31,Omicron (BA.2),2.99,14862,1431.1
Greece,797,555,Omicron (BA.2),53.44,15417,1484.54
Greece,811,811,Omicron (BA.2),78.09,16228,1562.63
Greece,825,366,Omicron (BA.2),35.24,16594,1597.87
Greece,839,289,Omicron (BA.2),27.83,16883,1625.7
Greece,853,17,,1.64,16900,1627.34
Greece,867,26,,2.5,16926,1629.84
Greece,881,427,Omicron (BA.5),41.12,17353,1670.96
Greece,895,747,Omicron (BA.5),71.93,18100,1742.89
Greece,909,721,Omicron (BA.5),69.43,18821,1812.32
Greece,923,678,Omicron (BA.5),65.29,19499,1877.61
Greece,937,605,Omicron (BA.5),58.26,20104,1935.87
Greece,951,131,Omicron (BA.5),12.61,20235,1948.48
Greece,965,321,Omicron (BA.5),30.91,20556,1979.39
Greece,979,524,Omicron (BA.5),50.46,21080,2029.85
Greece,993,560,Omicron (BA.5),53.92,21640,2083.77
Greece,1007,707,Omicron (BA.5),68.08,22347,2151.85
Greece,1021,576,Omicron (BA.5),55.46,22923,2207.31
Greece,1035,864,Omicron (BA.5),83.2,23787,2290.51
Greece,1049,768,Omicron (BA.5),73.95,24555,2364.46
Greece,1063,926,Omicron (BA.5),89.17,25481,2453.63
Greece,1077,610,Omicron (BQ.1),58.74,26091,2512.37
Greece,1091,775,Omicron (BQ.1),74.63,26866,2587.0
Greece,1105,598,Omicron (BQ.1),57.58,27464,2644.58
Greece,1119,412,Omicron (BQ.1),39.67,27876,2684.25
Greece,1133,541,Omicron (BQ.1),52.09,28417,2736.34
Greece,1147,462,Omicron (BQ.1),44.49,28879,2780.83
Greece,1161,274,Omicron (XBB.1.5),26.38,29153,2807.21
Greece,1175,266,Omicron (XBB.1.5),25.61,29419,2832.82
Greece,1189,242,Omicron (XBB.1.5),23.3,29661,2856.12
Greece,1203,237,Omicron (XBB.1.5),22.82,29898,2878.94
Greece,1217,265,Omicron (XBB.1.9),25.52,30163,2904.46
Greece,1231,156,Omicron (XBB.1.9),15.02,30319,2919.48
Greece,1245,77,Omicron (XBB.1.9),7.41,30396,2926.89
Greece,1259,69,Omicron (XBB.1.9),6.64,30465,2933.53
Greece,1273,23,,2.21,30488,2935.74
Guadeloupe,363,5,,12.63,5,12.63
Guadeloupe,377,36,Others,90.96,41,103.59
Guadeloupe,391,1,,2.53,42,106.12
Guadeloupe,405,17,,42.96,59,149.08
Guadeloupe,419,18,,45.48,77,194.56
Guadeloupe,433,7,,17.69,84,212.25
Guadeloupe,447,2,,5.05,86,217.3
Guadeloupe,461,1,,2.53,87,219.83
Guadeloupe,475,3,,7.58,90,227.41
Guadeloupe,489,18,,45.48,108,272.89
Guadeloupe,503,21,,53.06,129,325.95
Guadeloupe,517,2,,5.05,131,331.0
Guadeloupe,531,23,,58.12,154,389.12
Guadeloupe,545,30,Delta,75.8,184,464.92
Guadeloupe,559,301,Delta,760.56,485,1225.48
Guadeloupe,573,673,Delta,1700.52,1158,2926.0
Guadeloupe,587,341,Delta,861.63,1499,3787.63
Guadeloupe,601,72,Delta,181.93,1571,3969.56
Guadeloupe,615,37,Delta,93.49,1608,4063.05
Guadeloupe,629,8,,20.21,1616,4083.26
Guadeloupe,643,7,,17.69,1623,4100.95
Guadeloupe,657,14,,35.37,1637,4136.32
Guadeloupe,671,13,,32.85,1650,4169.17
Guadeloupe,699,4,,10.11,1654,4179.28
Guadeloupe,713,33,Omicron (BA.1),83.38,1687,4262.66
Guadeloupe,727,18,,45.48,1705,4308.14
Guadeloupe,741,28,,70.75,1733,4378.89
Guadeloupe,755,21,,53.06,1754,4431.95
Guadeloupe,769,23,,58.12,1777,4490.07
Guadeloupe,783,7,,17.69,1784,4507.76
Guadeloupe,797,31,Omicron (BA.2),78.33,1815,4586.09
Guadeloupe,811,22,,55.59,1837,4641.68
Guadeloupe,825,26,,65.7,1863,4707.38
Guadeloupe,839,8,,20.21,1871,4727.59
Guadeloupe,853,16,,40.43,1887,4768.02
Guadeloupe,867,28,,70.75,1915,4838.77
Guadeloupe,881,20,,50.54,1935,4889.31
Guadeloupe,895,15,,37.9,1950,4927.21
Guadeloupe,909,14,,35.37,1964,4962.58
Guadeloupe,923,14,,35.37,1978,4997.95
Guadeloupe,937,8,,20.21,1986,5018.16
Guadeloupe,951,4,,10.11,1990,5028.27
Guadeloupe,965,2,,5.05,1992,5033.32
Guadeloupe,979,3,,7.58,1995,5040.9
Guadeloupe,993,2,,5.05,1997,5045.95
Guadeloupe,1007,17,,42.96,2014,5088.91
Guadeloupe,1021,8,,20.21,2022,5109.12
Guadeloupe,1035,6,,15.16,2028,5124.28
Guadeloupe,1049,14,,35.37,2042,5159.65
Guadeloupe,1063,7,,17.69,2049,5177.34
Guadeloupe,1077,4,,10.11,2053,5187.45
Guadeloupe,1091,6,,15.16,2059,5202.61
Guadeloupe,1119,10,,25.27,2069,5227.88
Guadeloupe,1147,3,,7.58,2072,5235.46
Guadeloupe,1161,4,,10.11,2076,5245.57
Guadeloupe,1175,5,,12.63,2081,5258.2
Guadeloupe,1189,8,,20.21,2089,5278.41
Guadeloupe,1203,7,,17.69,2096,5296.1
Guadeloupe,1217,10,,25.27,2106,5321.37
Guadeloupe,1231,12,,30.32,2118,5351.69
Guadeloupe,1245,1,,2.53,2119,5354.22
Guadeloupe,1259,9,,22.74,2128,5376.96
Guadeloupe,1273,1,,2.53,2129,5379.49
Guadeloupe,1287,5,,12.63,2134,5392.12
Guadeloupe,1301,7,,17.69,2141,5409.81
Guadeloupe,1315,8,,20.21,2149,5430.02
Guatemala,125,3,,0.17,3,0.17
Guatemala,139,6,,0.34,9,0.51
Guatemala,153,19,,1.06,28,1.57
Guatemala,167,11,,0.62,39,2.19
Guatemala,181,6,,0.34,45,2.53
Guatemala,195,10,,0.56,55,3.09
Guatemala,209,3,,0.17,58,3.26
Guatemala,237,1,,0.06,59,3.32
Guatemala,251,2,,0.11,61,3.43
Guatemala,265,17,,0.95,78,4.38
Guatemala,279,10,,0.56,88,4.94
Guatemala,293,11,,0.62,99,5.56
Guatemala,307,4,,0.22,103,5.78
Guatemala,321,7,,0.39,110,6.17
Guatemala,335,4,,0.22,114,6.39
Guatemala,349,6,,0.34,120,6.73
Guatemala,363,37,Others,2.07,157,8.8
Guatemala,377,5,,0.28,162,9.08
Guatemala,391,2,,0.11,164,9.19
Guatemala,405,24,,1.34,188,10.53
Guatemala,419,31,Others,1.74,219,12.27
Guatemala,433,12,,0.67,231,12.94
Guatemala,447,18,,1.01,249,13.95
Guatemala,461,13,,0.73,262,14.68
Guatemala,475,6,,0.34,268,15.02
Guatemala,489,14,,0.78,282,15.8
Guatemala,503,20,,1.12,302,16.92
Guatemala,517,36,Others,2.02,338,18.94
Guatemala,531,154,Others,8.63,492,27.57
Guatemala,545,77,Delta,4.32,569,31.89
Guatemala,559,64,Delta,3.59,633,35.48
Guatemala,573,62,Delta,3.47,695,38.95
Guatemala,587,48,Delta,2.69,743,41.64
Guatemala,601,155,Delta,8.69,898,50.33
Guatemala,615,117,Delta,6.56,1015,56.89
Guatemala,629,103,Delta,5.77,1118,62.66
Guatemala,643,23,,1.29,1141,63.95
Guatemala,657,25,,1.4,1166,65.35
Guatemala,671,27,,1.51,1193,66.86
Guatemala,685,9,,0.5,1202,67.36
Guatemala,699,35,Delta,1.96,1237,69.32
Guatemala,713,123,Omicron (BA.1),6.89,1360,76.21
Guatemala,727,83,Omicron (BA.1),4.65,1443,80.86
Guatemala,741,46,Omicron (BA.1),2.58,1489,83.44
Guatemala,755,28,,1.57,1517,85.01
Guatemala,769,48,Omicron (BA.1),2.69,1565,87.7
Guatemala,783,5,,0.28,1570,87.98
Guatemala,797,55,Omicron (BA.1),3.08,1625,91.06
Guatemala,811,36,Omicron (BA.1),2.02,1661,93.08
Guatemala,825,38,Omicron (BA.1),2.13,1699,95.21
Guatemala,839,41,Omicron (BA.2),2.3,1740,97.51
Guatemala,853,53,Omicron (BA.2),2.97,1793,100.48
Guatemala,867,53,Omicron (BA.2),2.97,1846,103.45
Guatemala,881,37,Omicron (BA.2),2.07,1883,105.52
Guatemala,895,69,Omicron (BA.2.12.1),3.87,1952,109.39
Guatemala,909,142,Omicron (BA.5),7.96,2094,117.35
Guatemala,923,131,Omicron (BA.5),7.34,2225,124.69
Guatemala,937,164,Omicron (BA.5),9.19,2389,133.88
Guatemala,951,94,Omicron (BA.5),5.27,2483,139.15
Guatemala,965,24,,1.34,2507,140.49
Guatemala,979,36,Omicron (BA.5),2.02,2543,142.51
Guatemala,993,26,,1.46,2569,143.97
Guatemala,1007,31,Omicron (BA.5),1.74,2600,145.71
Guatemala,1021,27,,1.51,2627,147.22
Guatemala,1035,111,Omicron (BQ.1),6.22,2738,153.44
Guatemala,1049,389,Omicron (XBB),21.8,3127,175.24
Guatemala,1063,362,Omicron (XBB),20.29,3489,195.53
Guatemala,1077,320,Omicron (XBB),17.93,3809,213.46
Guatemala,1091,185,Omicron (XBB),10.37,3994,223.83
Guatemala,1105,52,Omicron (XBB),2.91,4046,226.74
Guatemala,1119,15,,0.84,4061,227.58
Guatemala,1133,31,Omicron (XBB.1.5),1.74,4092,229.32
Guatemala,1147,16,,0.9,4108,230.22
Guatemala,1161,19,,1.06,4127,231.28
Guatemala,1175,11,,0.62,4138,231.9
Guatemala,1189,21,,1.18,4159,233.08
Guatemala,1203,43,Omicron (XBB.1.5),2.41,4202,235.49
Guatemala,1217,84,Omicron (XBB.1.5),4.71,4286,240.2
Guatemala,1231,87,Omicron (XBB.1.5),4.88,4373,245.08
Guatemala,1245,175,Omicron (XBB.1.5),9.81,4548,254.89
Guatemala,1259,39,Omicron (XBB.1.5),2.19,4587,257.08
Guatemala,1273,52,Omicron (XBB.1.5),2.91,4639,259.99
Guatemala,1287,98,Omicron (XBB.1.5),5.49,4737,265.48
Guatemala,1301,50,Omicron (XBB.1.16),2.8,4787,268.28
Guatemala,1315,26,,1.46,4813,269.74
Guatemala,1329,9,,0.5,4822,270.24
Guinea,111,3,,0.22,3,0.22
Guinea,125,3,,0.22,6,0.44
Guinea,139,3,,0.22,9,0.66
Guinea,153,9,,0.65,18,1.31
Guinea,167,5,,0.36,23,1.67
Guinea,181,1,,0.07,24,1.74
Guinea,195,5,,0.36,29,2.1
Guinea,209,17,,1.23,46,3.33
Guinea,223,15,,1.08,61,4.41
Guinea,237,4,,0.29,65,4.7
Guinea,251,3,,0.22,68,4.92
Guinea,265,3,,0.22,71,5.14
Guinea,279,12,,0.87,83,6.01
Guinea,293,9,,0.65,92,6.66
Guinea,307,4,,0.29,96,6.95
Guinea,321,2,,0.14,98,7.09
Guinea,335,8,,0.58,106,7.67
Guinea,349,1,,0.07,107,7.74
Guinea,363,5,,0.36,112,8.1
Guinea,377,3,,0.22,115,8.32
Guinea,391,8,,0.58,123,8.9
Guinea,405,6,,0.43,129,9.33
Guinea,419,13,,0.94,142,10.27
Guinea,433,23,,1.66,165,11.93
Guinea,447,4,,0.29,169,12.22
Guinea,461,6,,0.43,175,12.65
Guinea,475,5,,0.36,180,13.01
Guinea,489,5,,0.36,185,13.37
Guinea,503,4,,0.29,189,13.66
Guinea,517,8,,0.58,197,14.24
Guinea,531,3,,0.22,200,14.46
Guinea,545,18,,1.3,218,15.76
Guinea,559,25,,1.8,243,17.56
Guinea,573,37,Delta,2.67,280,20.23
Guinea,587,17,,1.23,297,21.46
Guinea,601,4,,0.29,301,21.75
Guinea,615,1,,0.07,302,21.82
Guinea,629,2,,0.14,304,21.96
Guinea,657,3,,0.22,307,22.18
Guinea,671,1,,0.07,308,22.25
Guinea,685,8,,0.58,316,22.83
Guinea,713,79,Omicron (BA.1),5.7,395,28.53
Guinea,727,93,Omicron (BA.1),6.71,488,35.24
Guinea,741,13,,0.94,501,36.18
Guinea,755,3,,0.22,504,36.4
Guinea,769,2,,0.14,506,36.54
Guinea,783,2,,0.14,508,36.68
Guinea,811,4,,0.29,512,36.97
Guinea,839,1,,0.07,513,37.04
Guinea,853,4,,0.29,517,37.33
Guinea,867,7,,0.51,524,37.84
Guinea,881,2,,0.14,526,37.98
Guinea,895,10,,0.72,536,38.7
Guinea,923,1,,0.07,537,38.77
Guinea,937,2,,0.14,539,38.91
Guinea,951,21,,1.52,560,40.43
Guinea,965,7,,0.51,567,40.94
Guinea,979,3,,0.22,570,41.16
Guinea,993,7,,0.51,577,41.67
Guinea,1007,8,,0.58,585,42.25
Guinea,1021,1,,0.07,586,42.32
Guinea,1105,2,,0.14,588,42.46
Guinea,1119,1,,0.07,589,42.53
Guinea,1133,5,,0.36,594,42.89
Guinea,1147,5,,0.36,599,43.25
Guinea,1161,10,,0.72,609,43.97
Guinea,1175,18,,1.3,627,45.27
Guinea,1189,3,,0.22,630,45.49
Guinea,1203,5,,0.36,635,45.85
Guinea,1217,1,,0.07,636,45.92
Guinea,1259,3,,0.22,639,46.14
Haiti,111,1,,0.09,1,0.09
Haiti,125,89,Others,7.68,90,7.77
Haiti,139,11,,0.95,101,8.72
Haiti,153,10,,0.86,111,9.58
Haiti,167,1,,0.09,112,9.67
Haiti,335,1,,0.09,113,9.76
Haiti,349,5,,0.43,118,10.19
Haiti,391,1,,0.09,119,10.28
Haiti,475,1,,0.09,120,10.37
Haiti,489,76,Gamma,6.56,196,16.93
Haiti,503,98,Gamma,8.46,294,25.39
Haiti,531,2,,0.17,296,25.56
Haiti,545,3,,0.26,299,25.82
Haiti,559,4,,0.35,303,26.17
Haiti,573,5,,0.43,308,26.6
Haiti,643,6,,0.52,314,27.12
Haiti,671,1,,0.09,315,27.21
Haiti,685,2,,0.17,317,27.38
Haiti,699,1,,0.09,318,27.47
Haiti,713,4,,0.35,322,27.82
Haiti,727,41,Omicron (BA.1),3.54,363,31.36
Haiti,741,22,,1.9,385,33.26
Haiti,755,8,,0.69,393,33.95
Haiti,769,7,,0.6,400,34.55
Haiti,783,2,,0.17,402,34.72
Haiti,797,2,,0.17,404,34.89
Haiti,811,1,,0.09,405,34.98
Haiti,825,2,,0.17,407,35.15
Haiti,839,2,,0.17,409,35.32
Haiti,853,10,,0.86,419,36.18
Haiti,867,33,Omicron (BA.2),2.85,452,39.03
Haiti,881,35,Omicron (BA.2),3.02,487,42.05
Haiti,895,15,,1.29,502,43.34
Haiti,909,17,,1.47,519,44.81
Haiti,923,28,,2.42,547,47.23
Haiti,937,39,Omicron (BA.4),3.37,586,50.6
Haiti,951,10,,0.86,596,51.46
Haiti,965,1,,0.09,597,51.55
Haiti,1063,5,,0.43,602,51.98
Haiti,1077,4,,0.35,606,52.33
Hong Kong,111,3,,0.4,3,0.4
Hong Kong,125,3,,0.4,6,0.8
Hong Kong,139,8,,1.07,14,1.87
Hong Kong,153,5,,0.67,19,2.54
Hong Kong,167,31,Others,4.14,50,6.68
Hong Kong,181,231,Others,30.85,281,37.53
Hong Kong,195,239,Others,31.91,520,69.44
Hong Kong,209,105,Others,14.02,625,83.46
Hong Kong,223,55,Others,7.34,680,90.8
Hong Kong,237,28,,3.74,708,94.54
Hong Kong,251,42,Others,5.61,750,100.15
Hong Kong,265,64,Others,8.55,814,108.7
Hong Kong,279,13,,1.74,827,110.44
Hong Kong,293,25,,3.34,852,113.78
Hong Kong,307,116,Others,15.49,968,129.27
Hong Kong,321,251,Others,33.52,1219,162.79
Hong Kong,335,150,Others,20.03,1369,182.82
Hong Kong,349,186,Others,24.84,1555,207.66
Hong Kong,363,61,Others,8.15,1616,215.81
Hong Kong,377,126,Others,16.82,1742,232.63
Hong Kong,391,24,,3.2,1766,235.83
Hong Kong,405,27,,3.61,1793,239.44
Hong Kong,419,143,Others,19.1,1936,258.54
Hong Kong,433,66,Others,8.81,2002,267.35
Hong Kong,447,78,Others,10.42,2080,277.77
Hong Kong,461,57,Others,7.61,2137,285.38
Hong Kong,475,41,Delta,5.47,2178,290.85
Hong Kong,489,7,,0.93,2185,291.78
Hong Kong,503,27,,3.61,2212,295.39
Hong Kong,517,24,,3.2,2236,298.59
Hong Kong,531,72,Delta,9.61,2308,308.2
Hong Kong,545,15,,2.0,2323,310.2
Hong Kong,559,18,,2.4,2341,312.6
Hong Kong,573,26,,3.47,2367,316.07
Hong Kong,587,43,Delta,5.74,2410,321.81
Hong Kong,601,53,Delta,7.08,2463,328.89
Hong Kong,615,20,,2.67,2483,331.56
Hong Kong,629,31,Delta,4.14,2514,335.7
Hong Kong,643,33,Delta,4.41,2547,340.11
Hong Kong,657,43,Delta,5.74,2590,345.85
Hong Kong,671,52,Delta,6.94,2642,352.79
Hong Kong,685,111,Delta,14.82,2753,367.61
Hong Kong,699,121,Delta,16.16,2874,383.77
Hong Kong,713,309,Omicron (BA.1),41.26,3183,425.03
Hong Kong,727,377,Omicron (BA.1),50.34,3560,475.37
Hong Kong,741,758,Omicron (BA.2),101.22,4318,576.59
Hong Kong,755,1010,Omicron (BA.2),134.87,5328,711.46
Hong Kong,769,315,Omicron (BA.2),42.06,5643,753.52
Hong Kong,783,345,Omicron (BA.2),46.07,5988,799.59
Hong Kong,797,418,Omicron (BA.2),55.82,6406,855.41
Hong Kong,811,459,Omicron (BA.2),61.29,6865,916.7
Hong Kong,825,186,Omicron (BA.2),24.84,7051,941.54
Hong Kong,839,330,Omicron (BA.2),44.07,7381,985.61
Hong Kong,853,394,Omicron (BA.2),52.61,7775,1038.22
Hong Kong,867,451,Omicron (BA.2),60.22,8226,1098.44
Hong Kong,881,660,Omicron (BA.2),88.13,8886,1186.57
Hong Kong,895,745,Omicron (BA.2),99.48,9631,1286.05
Hong Kong,909,796,Omicron (BA.2),106.29,10427,1392.34
Hong Kong,923,564,Omicron (BA.2),75.31,10991,1467.65
Hong Kong,937,549,Omicron (BA.2),73.31,11540,1540.96
Hong Kong,951,723,Omicron (BA.5),96.54,12263,1637.5
Hong Kong,965,593,Omicron (BA.5),79.18,12856,1716.68
Hong Kong,979,415,Omicron (BA.5),55.42,13271,1772.1
Hong Kong,993,347,Omicron (BA.5),46.34,13618,1818.44
Hong Kong,1007,300,Omicron (BA.5),40.06,13918,1858.5
Hong Kong,1021,263,Omicron (BA.5),35.12,14181,1893.62
Hong Kong,1035,312,Omicron (BA.5),41.66,14493,1935.28
Hong Kong,1049,262,Omicron (BA.5),34.99,14755,1970.27
Hong Kong,1063,264,Omicron (BA.5),35.25,15019,2005.52
